0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
-0.668762144,-0.983989753,-0.661818182,0.117370892,-0.813652395,-0.417867435,-0.268910363,-0.345205915,-0.990274875,-0.648103309,-0.17791411,-0.592857143,-0.365079365,-0.436655949,-0.666841333,-0.971755725,-0.706191078,-0.291362838,-0.750489876,-0.999243519,-0.667639638,-0.524956302,-0.503508246,-0.380397533,-0.514731369,-0.447084233
-0.676763059,-0.98639129,-0.687272727,0.126760563,-0.793115764,-0.375600384,-0.276907697,-0.36428685,-0.990244188,-0.638418079,-0.173583544,-0.596428571,-0.351473923,-0.445659164,-0.671662125,-0.969041561,-0.680435416,-0.2969942,-0.741345526,-0.99922221,-0.657646069,-0.518741503,-0.472263868,-0.34304318,-0.497400347,-0.437827831
-0.689335924,-0.986231188,-0.745454545,0.164319249,-0.758292781,-0.387127762,-0.263578807,-0.366512959,-0.990229087,-0.623083132,-0.10501624,-0.598214286,-0.349206349,-0.457234727,-0.646300566,-0.968532655,-0.676547769,-0.308208794,-0.733507511,-0.999229313,-0.649928264,-0.495436007,-0.474662669,-0.323166552,-0.518197574,-0.459426103
-0.677906046,-0.987992315,-0.807272727,0.171830986,-0.784186794,-0.414024976,-0.250249917,-0.369693115,-0.990119001,-0.632768362,-0.124503789,-0.6,-0.33106576,-0.516398714,-0.651959757,-0.970398643,-0.675575858,-0.320867326,-0.750489876,-0.999101457,-0.659921832,-0.525733152,-0.48191904,-0.374914325,-0.526863085,-0.465597038
-0.680192022,-0.983349344,-0.843636364,0.164319249,-0.80025894,-0.39481268,-0.239586804,-0.372873271,-0.990305076,-0.644067797,-0.123782028,-0.578571429,-0.31292517,-0.521543408,-0.638964578,-0.970653096,-0.679463505,-0.284335668,-0.734813847,-0.999136973,-0.655370306,-0.5404933,-0.457871064,-0.319396847,-0.487001733,-0.447084233
-0.684763973,-0.985270573,-0.869090909,0.094835681,-0.814545292,-0.399935959,-0.256914362,-0.386865956,-0.990229087,-0.656174334,-0.164922411,-0.6,-0.343537415,-0.54340836,-0.656570949,-0.97158609,-0.661969093,-0.305417178,-0.750489876,-0.999211555,-0.65447979,-0.525733152,-0.496311844,-0.34304318,-0.490467938,-0.440913298
-0.673334095,-0.985590778,-0.821818182,0.068544601,-0.804723425,-0.412744156,-0.240919693,-0.379233582,-0.989899315,-0.664245359,-0.159870083,-0.614285714,-0.35600907,-0.54340836,-0.661391742,-0.972179813,-0.66002527,-0.30402137,-0.754408883,-0.999229313,-0.660812348,-0.532724801,-0.534752624,-0.304660727,-0.497400347,-0.413144091
-0.688192936,-0.988472622,-0.832727273,0.044131455,-0.80918791,-0.452449568,-0.319560147,-0.387820003,-0.988992318,-0.662631154,-0.181522916,-0.608928571,-0.362811791,-0.569131833,-0.672500524,-0.974893978,-0.633783652,-0.257622795,-0.749836708,-0.999250622,-0.657151338,-0.545154399,-0.546746627,-0.082933516,-0.412478336,-0.410058624
-0.683620985,-0.98959334,-0.781818182,0.014084507,-0.806509219,-0.449887928,-0.31556148,-0.377007473,-0.989117505,-0.665052462,-0.173583544,-0.632142857,-0.351473923,-0.566559486,-0.685600503,-0.974300254,-0.634755564,-0.281544052,-0.73089484,-0.999250622,-0.673477465,-0.5373859,-0.563538231,-0.048663468,-0.412478336,-0.447084233
-0.685906961,-0.987191803,-0.792727273,0.042253521,-0.774364927,-0.478065962,-0.359546818,-0.381141676,-0.989303581,-0.678773204,-0.1577048,-0.651785714,-0.35600907,-0.58585209,-0.704674073,-0.97735369,-0.65759549,-0.233749669,-0.730241672,-0.999279035,-0.681690001,-0.533501651,-0.56113943,-0.109664154,-0.414211438,-0.422400494
-0.679049034,-0.98831252,-0.796363636,0.062910798,-0.704272512,-0.435798911,-0.359546818,-0.383367785,-0.989322578,-0.640839387,-0.159870083,-0.633928571,-0.358276644,-0.578135048,-0.683714106,-0.97014419,-0.626008358,-0.216903713,-0.734813847,-0.999307447,-0.675753228,-0.533501651,-0.529955022,-0.137422892,-0.414211438,-0.440913298
-0.68133501,-0.98639129,-0.912727273,0.042253521,-0.775257824,-0.476785142,-0.322225925,-0.384639847,-0.98928848,-0.673123487,-0.174305305,-0.633928571,-0.373015873,-0.575562701,-0.708446866,-0.969465649,-0.622120711,-0.222486944,-0.73089484,-0.999424648,-0.681690001,-0.530394251,-0.549145427,-0.239547635,-0.469670711,-0.462511571
-0.687049949,-0.985910983,-0.967272727,0.029107981,-0.797580249,-0.510086455,-0.334221926,-0.418667515,-0.989523267,-0.673930589,-0.167087694,-0.657142857,-0.383219955,-0.558842444,-0.708970866,-0.963613232,-0.618233064,-0.230958054,-0.736773351,-0.999360721,-0.676247959,-0.485336959,-0.59958021,-0.266278273,-0.459272097,-0.481024375
-0.688192936,-0.986551393,-0.938181818,0.01971831,-0.784186794,-0.504963176,-0.302232589,-0.434250278,-0.989022519,-0.662631154,-0.170696499,-0.658928571,-0.353741497,-0.569131833,-0.686543702,-0.963867684,-0.594907182,-0.209876543,-0.74003919,-0.999318102,-0.664869144,-0.47756846,-0.580389805,-0.140164496,-0.414211438,-0.490280778
-0.684763973,-0.986231188,-0.92,0.044131455,-0.767668199,-0.492154979,-0.31556148,-0.4326602,-0.988616758,-0.680387409,-0.204619271,-0.660714286,-0.373015873,-0.579421222,-0.694822888,-0.964715861,-0.564777918,-0.239381031,-0.743958197,-0.999325205,-0.667144907,-0.514080404,-0.594782609,-0.211788897,-0.3847487,-0.49953718
-0.6916219,-0.984149856,-0.934545455,0.066666667,-0.769007545,-0.4870317,-0.298233922,-0.429162029,-0.988836931,-0.680387409,-0.260916637,-0.635714286,-0.385487528,-0.569131833,-0.666841333,-0.96692112,-0.548255418,-0.211272351,-0.759634226,-0.999325205,-0.677138475,-0.516410954,-0.585187406,-0.152159013,-0.393414211,-0.505708115
-0.697336838,-0.985910983,-0.963636364,0.023474178,-0.787758382,-0.479346782,-0.282239254,-0.419621561,-0.987834948,-0.692493947,-0.304222302,-0.648214286,-0.386621315,-0.570418006,-0.648186963,-0.971162002,-0.555058801,-0.211272351,-0.757021555,-0.999310999,-0.688418345,-0.533501651,-0.597181409,-0.056545579,-0.374350087,-0.508793582
-0.698479826,-0.988472622,-0.945454545,0.030985915,-0.783293897,-0.492154979,-0.283572143,-0.461281603,-0.988366384,-0.716707022,-0.24359437,-0.666071429,-0.404761905,-0.566559486,-0.658562146,-0.968787108,-0.517154242,-0.171900946,-0.753102547,-0.999318102,-0.672586949,-0.492328607,-0.650014993,-0.109664154,-0.36915078,-0.555075594
-0.688192936,-0.986551393,-0.945454545,0.042253521,-0.770793339,-0.455011207,-0.311562812,-0.45142312,-0.988757045,-0.711864407,-0.225550343,-0.682142857,-0.388888889,-0.558842444,-0.653846154,-0.97014419,-0.453979979,-0.159290545,-0.747877204,-0.999385581,-0.668925939,-0.506311905,-0.626026987,-0.143934202,-0.388214905,-0.518049985
-0.689335924,-0.987191803,-0.956363636,-0.030985915,-0.763203714,-0.451168748,-0.307564145,-0.42407378,-0.987899734,-0.723163842,-0.232046193,-0.692857143,-0.371882086,-0.561414791,-0.648186963,-0.971755725,-0.540480124,-0.185955286,-0.74918354,-0.999374927,-0.671201702,-0.503204506,-0.642818591,-0.084304318,-0.42287695,-0.530391854
-0.690478912,-0.986871598,-0.956363636,-0.03286385,-0.766775302,-0.406340058,-0.324891703,-0.4326602,-0.988491571,-0.723163842,-0.229159148,-0.680357143,-0.393424036,-0.562700965,-0.65007336,-0.970398643,-0.568665565,-0.173344885,-0.755062051,-0.999389133,-0.676247959,-0.514080404,-0.654812594,-0.069910898,-0.396880416,-0.545819192
-0.689335924,-0.978065962,-0.956363636,-0.023474178,-0.759632126,-0.408901697,-0.319560147,-0.469868024,-0.989603153,-0.717514124,-0.23709852,-0.680357143,-0.373015873,-0.549839228,-0.629637393,-0.972264631,-0.597822918,-0.180372055,-0.763553233,-0.999389133,-0.680799485,-0.522625753,-0.64041979,0.060315284,-0.391681109,-0.542733724
-0.696193851,-0.967819404,-0.945454545,-0.072300469,-0.766775302,-0.39737432,-0.316894369,-0.417395452,-0.988897332,-0.712671509,-0.245759654,-0.676785714,-0.37755102,-0.551125402,-0.613812618,-0.972010178,-0.600738653,-0.16910933,-0.763553233,-0.999374927,-0.668530154,-0.509419305,-0.633223388,0.211446196,-0.405545927,-0.539648257
-0.677906046,-0.967819404,-0.945454545,-0.102347418,-0.766328854,-0.422990714,-0.316894369,-0.448242964,-0.988882232,-0.691686844,-0.260194875,-0.675,-0.378684807,-0.553697749,-0.648186963,-0.972603902,-0.636699388,-0.177532308,-0.76747224,-0.999389133,-0.662197596,-0.512526704,-0.645217391,-0.029814942,-0.3847487,-0.536562789
-0.695050863,-0.96365674,-0.956363636,-0.250704225,-0.771239787,-0.429394813,-0.311562812,-0.449515026,-0.989303581,-0.694108152,-0.224828582,-0.685714286,-0.383219955,-0.579421222,-0.64357577,-0.973536896,-0.644474682,-0.164873776,-0.743958197,-0.999403339,-0.656755553,-0.524179452,-0.642818591,-0.093557231,-0.377816291,-0.530391854
-0.690478912,-0.962215818,-0.96,-0.24600939,-0.766328854,-0.416586615,-0.311562812,-0.458101447,-0.989322578,-0.687651332,-0.252977265,-0.685714286,-0.383219955,-0.57170418,-0.592223852,-0.971162002,-0.631839829,-0.167713522,-0.754408883,-0.999410442,-0.654875575,-0.504758205,-0.683658171,-0.076422207,-0.3847487,-0.530391854
-0.696193851,-0.958373359,-0.956363636,-0.273239437,-0.760078575,-0.366634646,-0.311562812,-0.430434091,-0.98974344,-0.677966102,-0.214002165,-0.671428571,-0.359410431,-0.566559486,-0.592223852,-0.969296014,-0.625036447,-0.160686352,-0.743958197,-0.999417545,-0.651313511,-0.509419305,-0.671664168,-0.075051405,-0.351819757,-0.536562789
-0.687049949,-0.957092539,-0.974545455,-0.264788732,-0.762310817,-0.379442843,-0.294235255,-0.442836699,-0.989303581,-0.662631154,-0.175027066,-0.664285714,-0.339002268,-0.545980707,-0.594215049,-0.969465649,-0.622120711,-0.170505138,-0.753102547,-0.999410442,-0.649928264,-0.493882307,-0.650014993,-0.089787526,-0.360485269,-0.545819192
-0.659618242,-0.965257765,-0.949090909,-0.276995305,-0.767221751,-0.380723663,-0.271576141,-0.415487359,-0.98975854,-0.654560129,-0.186575244,-0.639285714,-0.326530612,-0.545980707,-0.581953469,-0.967684478,-0.625036447,-0.188795033,-0.735467015,-0.999417545,-0.649037748,-0.497766557,-0.570734633,-0.072309801,-0.363951473,-0.521135452
-0.62990056,-0.956131924,-0.8,-0.262910798,-0.778829412,-0.383285303,-0.275574808,-0.427889967,-0.989713239,-0.649717514,-0.194514616,-0.632142857,-0.33106576,-0.538263666,-0.583001467,-0.968956743,-0.62698027,-0.15505499,-0.743305029,-0.999431752,-0.639439964,-0.490774908,-0.580389805,-0.072309801,-0.389948007,-0.536562789
-0.651617328,-0.954691002,-0.872727273,-0.261032864,-0.76141792,-0.380723663,-0.292902366,-0.408809032,-0.989322578,-0.654560129,-0.21039336,-0.619642857,-0.349206349,-0.540836013,-0.573569482,-0.966412214,-0.608513947,-0.100233437,-0.740692358,-0.999453061,-0.633107406,-0.497766557,-0.582788606,-0.100411241,-0.3847487,-0.527306387
-0.62990056,-0.960134486,-0.883636364,-0.250704225,-0.776150721,-0.370477105,-0.299566811,-0.419621561,-0.989694242,-0.662631154,-0.224828582,-0.632142857,-0.342403628,-0.540836013,-0.581953469,-0.95971162,-0.613373506,-0.090414651,-0.733507511,-0.999431752,-0.639934695,-0.503981356,-0.589985007,-0.117546265,-0.429809359,-0.496451712
-0.61961367,-0.957412744,-0.781818182,-0.201877934,-0.788651279,-0.367915466,-0.332889037,-0.418667515,-0.989664041,-0.683615819,-0.260194875,-0.633928571,-0.351473923,-0.547266881,-0.597883043,-0.955301103,-0.637671299,-0.107260607,-0.732201176,-0.999453061,-0.661208133,-0.559914547,-0.606776612,-0.207676491,-0.433275563,-0.51187905
-0.602468854,-0.961415306,-0.796363636,-0.216901408,-0.790437073,-0.370477105,-0.323558814,-0.43774845,-0.990369375,-0.687651332,-0.262360159,-0.635714286,-0.380952381,-0.580707395,-0.597044645,-0.953350297,-0.647390417,-0.101677376,-0.738079686,-0.999410442,-0.684361549,-0.618955137,-0.597181409,-0.23577793,-0.43847487,-0.502622647
-0.570465196,-0.960934998,-0.821818182,-0.290140845,-0.797580249,-0.389689401,-0.332889037,-0.419621561,-0.990870609,-0.672316384,-0.234211476,-0.630357143,-0.382086168,-0.558842444,-0.595996646,-0.955555556,-0.647390417,-0.039828653,-0.743958197,-0.999417545,-0.690694108,-0.627500486,-0.56113943,-0.230294722,-0.381282496,-0.514964517
-0.593324951,-0.961415306,-0.847272727,-0.385915493,-0.784186794,-0.460134486,-0.34221926,-0.42407378,-0.989648454,-0.691686844,-0.208228077,-0.653571429,-0.388888889,-0.55755627,-0.583001467,-0.953180662,-0.646418505,-0.032801482,-0.760287394,-0.999438855,-0.689803592,-0.625169936,-0.573133433,-0.137422892,-0.376083189,-0.502622647
-0.586467025,-0.959974384,-0.792727273,-0.354929577,-0.788651279,-0.453730387,-0.311562812,-0.454603276,-0.989944616,-0.686037127,-0.152652472,-0.651785714,-0.368480726,-0.534405145,-0.541919933,-0.95250212,-0.642530858,-0.02014295,-0.759634226,-0.999453061,-0.686637313,-0.619731987,-0.553943028,-0.063056888,-0.35355286,-0.51187905
-0.591038976,-0.959494076,-0.523636364,-0.293896714,-0.783293897,-0.438360551,-0.316894369,-0.440928606,-0.990760523,-0.670702179,-0.152652472,-0.646428571,-0.35260771,-0.545980707,-0.531649549,-0.953095844,-0.627952182,-0.014559719,-0.76159373,-0.999460164,-0.688913076,-0.633715285,-0.549145427,-0.134681289,-0.334488735,-0.51187905
-0.596753915,-0.957092539,-0.48,-0.194366197,-0.758739229,-0.405059238,-0.327557481,-0.39958658,-0.990289976,-0.665859564,-0.123782028,-0.589285714,-0.349206349,-0.504823151,-0.539195137,-0.954452926,-0.62698027,0.041657642,-0.757021555,-0.999453061,-0.687527829,-0.642260633,-0.549145427,-0.099040439,-0.360485269,-0.484109843
-0.595610927,-0.959974384,-0.64,-0.23943662,-0.766328854,-0.406340058,-0.320893036,-0.32612498,-0.990054702,-0.646489104,-0.140382533,-0.585714286,-0.319727891,-0.524115756,-0.50649759,-0.953689567,-0.617261153,0.05008062,-0.743305029,-0.999403339,-0.690694108,-0.650029132,-0.565937031,-0.128169979,-0.334488735,-0.471767973
-0.594467939,-0.962215818,-0.556363636,-0.248826291,-0.777043618,-0.414024976,-0.316894369,-0.391000159,-0.990274875,-0.665052462,-0.123782028,-0.601785714,-0.340136054,-0.502250804,-0.472856843,-0.953689567,-0.624064535,0.156883979,-0.748530372,-0.999367824,-0.678523722,-0.635268984,-0.575592204,-0.111034955,-0.339688042,-0.47485344
-0.593324951,-0.961415306,-0.647272727,-0.255399061,-0.782401,-0.384566122,-0.331556148,-0.242804897,-0.990710838,-0.654560129,-0.152652472,-0.601785714,-0.339002268,-0.509967846,-0.485013624,-0.951993215,-0.608513947,0.17093832,-0.756368387,-0.999385581,-0.673477465,-0.628277335,-0.573133433,-0.163810829,-0.350086655,-0.48719531
-0.600182878,-0.952289465,-0.625454545,-0.22629108,-0.781508103,-0.319244316,-0.331556148,-0.222769916,-0.991056198,-0.662631154,-0.158426561,-0.614285714,-0.303854875,-0.512540193,-0.526095158,-0.941560645,-0.636699388,0.103506365,-0.74918354,-0.999417545,-0.687132044,-0.652359681,-0.613973013,-0.203906785,-0.284228769,-0.484109843
-0.594467939,-0.947006084,-0.661818182,-0.211267606,-0.779275861,-0.316682677,-0.322225925,-0.215455557,-0.99090081,-0.656174334,-0.130999639,-0.610714286,-0.299319728,-0.507395498,-0.504715992,-0.940797286,-0.635727476,0.114720959,-0.750489876,-0.999438855,-0.678919507,-0.649252282,-0.616371814,-0.234407128,-0.310225303,-0.48719531
-0.586467025,-0.947326289,-0.709090909,-0.154929577,-0.778829412,-0.344860711,-0.263578807,-0.266656066,-0.990710838,-0.662631154,-0.188740527,-0.621428571,-0.277777778,-0.511254019,-0.491511214,-0.941136556,-0.634755564,0.072606069,-0.753755715,-0.999424648,-0.680799485,-0.654690231,-0.669205397,-0.236806032,-0.350086655,-0.477938908
-0.588753,-0.948767211,-0.694545455,-0.077934272,-0.777936515,-0.351264809,-0.270243252,-0.311178248,-0.990931011,-0.657788539,-0.206062793,-0.610714286,-0.217687075,-0.521543408,-0.468245651,-0.939779474,-0.635727476,0.081029047,-0.749836708,-0.999403339,-0.685252066,-0.644591183,-0.654812594,-0.268677176,-0.33102253,-0.481024375
-0.584181049,-0.954691002,-0.690909091,-0.117370892,-0.788204831,-0.355107269,-0.286237921,-0.343933853,-0.991056198,-0.655367232,-0.221219776,-0.583928571,-0.20861678,-0.50096463,-0.484070425,-0.937913486,-0.639615123,0.114720959,-0.750489876,-0.999403339,-0.691188839,-0.653913381,-0.662008996,-0.239547635,-0.351819757,-0.465597038
-0.533889587,-0.954691002,-0.683636364,-0.023474178,-0.784186794,-0.355107269,-0.279573476,-0.337573541,-0.99090081,-0.667473769,-0.20389751,-0.592857143,-0.253968254,-0.495819936,-0.453259275,-0.93418151,-0.641558946,0.075397685,-0.737426519,-0.999431752,-0.682580517,-0.646921732,-0.654812594,-0.189170665,-0.348353553,-0.481024375
-0.540747514,-0.951649055,-0.756363636,-0.05915493,-0.792669316,-0.401216779,-0.31556148,-0.354428367,-0.990961699,-0.694108152,-0.209671599,-0.621428571,-0.247165533,-0.512540193,-0.484070425,-0.940458015,-0.652249976,0.058551729,-0.750489876,-0.999431752,-0.703853955,-0.671780928,-0.664407796,-0.122686772,-0.370883882,-0.477938908
-0.5327466,-0.948927313,-0.792727273,-0.004694836,-0.791776419,-0.421709894,-0.307564145,-0.355700429,-0.99124617,-0.687651332,-0.195958138,-0.619642857,-0.235827664,-0.525401929,-0.480297632,-0.939779474,-0.648362329,0.114720959,-0.719790986,-0.999467267,-0.696630881,-0.679549427,-0.669205397,-0.213159698,-0.36915078,-0.484109843
-0.561321294,-0.949247518,-0.945454545,-0.18685446,-0.833296129,-0.561319244,-0.364878374,-0.419621561,-0.992008495,-0.711057304,-0.28978708,-0.660714286,-0.394557823,-0.581993569,-0.601551038,-0.952841391,-0.700845563,0.016388708,-0.766165905,-0.999516989,-0.738781972,-0.747912216,-0.734092954,-0.268677176,-0.410745234,-0.51187905
-0.54303349,-0.928434198,-0.92,-0.138028169,-0.833742578,-0.58053154,-0.386204598,-0.483542694,-0.99124617,-0.722356739,-0.224828582,-0.680357143,-0.388888889,-0.562700965,-0.600712639,-0.950466497,-0.734376519,0.030443049,-0.815806662,-0.99947437,-0.761440657,-0.730821519,-0.771094453,-0.30740233,-0.419410745,-0.521135452
-0.544176477,-0.952289465,-0.865454545,-0.36713615,-0.888209295,-0.727185399,-0.464845052,-0.515344252,-0.992634917,-0.830508475,-0.28978708,-0.795714286,-0.581632653,-0.69903537,-0.634248585,-0.959033079,-0.798036738,0.00093856,-0.849771391,-0.999637742,-0.791421362,-0.804622257,-0.859910045,-0.423920493,-0.490467938,-0.601357606
-0.561321294,-0.954691002,-0.876363636,-0.124882629,-0.857404348,-0.689401217,-0.45284905,-0.483542694,-0.992213568,-0.807909605,-0.278960664,-0.764285714,-0.537414966,-0.678456592,-0.611926221,-0.956064461,-0.786373797,0.014992901,-0.841933377,-0.999637742,-0.775985752,-0.767333463,-0.84071964,-0.401644962,-0.469670711,-0.641468683
-0.618470682,-0.95389049,-0.923636364,-0.18685446,-0.881959016,-0.728466218,-0.478173942,-0.536651296,-0.992152679,-0.8385795,-0.354745579,-0.778571429,-0.545351474,-0.692604502,-0.652902955,-0.960305344,-0.807755856,-0.042620268,-0.866100588,-0.999591571,-0.804086479,-0.796465333,-0.871964018,-0.428032899,-0.528596187,-0.693921629
-0.565893245,-0.944284342,-0.872727273,-0.091079812,-0.856065003,-0.641370477,-0.3982006,-0.438702496,-0.990870609,-0.794188862,-0.297004691,-0.741071429,-0.407029478,-0.627009646,-0.573569482,-0.945631891,-0.753328798,-0.011719972,-0.818419334,-0.999563159,-0.760550141,-0.733152068,-0.813313343,-0.367032214,-0.412478336,-0.61987041
-0.549891416,-0.936919629,-0.84,-0.008450704,-0.847582481,-0.616394492,-0.372875708,-0.448242964,-0.990710838,-0.782082324,-0.265247203,-0.7125,-0.442176871,-0.625723473,-0.56895829,-0.940627651,-0.726115269,0.003730176,-0.824951012,-0.999438855,-0.744224014,-0.72227617,-0.770134933,-0.300548321,-0.372616984,-0.601357606
-0.517887759,-0.94028178,-0.847272727,0.023474178,-0.854725657,-0.576689081,-0.362212596,-0.434250278,-0.99091591,-0.760290557,-0.253699026,-0.669642857,-0.429705215,-0.603858521,-0.58761266,-0.940118745,-0.705705122,0.020576132,-0.819725669,-0.999506334,-0.74511453,-0.714507671,-0.727376312,-0.300548321,-0.396880416,-0.622955878
-0.505314893,-0.941082293,-0.836363636,0.070422535,-0.837760614,-0.570284982,-0.340886371,-0.403720782,-0.99088571,-0.761904762,-0.26957777,-0.666071429,-0.41723356,-0.609003215,-0.552190316,-0.93596268,-0.720283798,0.123192068,-0.822991509,-0.999506334,-0.725622124,-0.688871626,-0.730734633,-0.268677176,-0.363951473,-0.589015736
-0.476740199,-0.956292027,-0.887272727,-0.03286385,-0.86276173,-0.667627281,-0.416861046,-0.472730164,-0.991181385,-0.775625504,-0.345362685,-0.7,-0.496598639,-0.508681672,-0.615594215,-0.930279898,-0.756730489,0.058551729,-0.82887002,-0.999577365,-0.749666056,-0.705962323,-0.794122939,-0.335161069,-0.287694974,-0.61987041
-0.474454223,-0.958373359,-0.938181818,-0.079812207,-0.870351355,-0.694524496,-0.434188604,-0.456829385,-0.991181385,-0.794188862,-0.364128473,-0.733928571,-0.530612245,-0.502250804,-0.64357577,-0.930279898,-0.784429974,-0.003296994,-0.853690398,-0.99958802,-0.747390293,-0.72072247,-0.817211394,-0.377655929,-0.282495667,-0.626041345
-0.504171905,-0.949247518,-0.938181818,-0.117370892,-0.87481584,-0.702209414,-0.42619127,-0.509937987,-0.991651932,-0.794995964,-0.416817034,-0.730357143,-0.526077098,-0.581993569,-0.618423811,-0.940627651,-0.773738945,-0.039828653,-0.824297845,-0.99954185,-0.748280809,-0.733928918,-0.795082459,-0.162782728,-0.363951473,-0.598272138
-0.504171905,-0.939481268,-0.898181818,-0.004694836,-0.865440421,-0.663144412,-0.391536155,-0.500397519,-0.991196485,-0.794995964,-0.419704078,-0.7,-0.48185941,-0.563987138,-0.595996646,-0.933333333,-0.750413062,-0.00608861,-0.830176355,-0.999325205,-0.741057735,-0.717615071,-0.783088456,-0.082933516,-0.266897747,-0.592101203
-0.469882272,-0.936439321,-0.945454545,-0.000938967,-0.869904906,-0.682997118,-0.412862379,-0.483542694,-0.992152679,-0.799031477,-0.376398412,-0.707142857,-0.506802721,-0.570418006,-0.603542234,-0.934351145,-0.764991739,-0.015955527,-0.841280209,-0.999389133,-0.741552466,-0.726937269,-0.797001499,-0.251542152,-0.287694974,-0.601357606
-0.498456967,-0.937239833,-0.930909091,-0.051643192,-0.869904906,-0.691962856,-0.415528157,-0.496263317,-0.991727921,-0.796610169,-0.366293757,-0.723214286,-0.513605442,-0.592282958,-0.615594215,-0.938507209,-0.764019827,0.005125984,-0.835401698,-0.999463716,-0.761044872,-0.737036318,-0.813313343,-0.320424949,-0.305025997,-0.610614008
-0.505314893,-0.93964137,-0.916363636,-0.004694836,-0.864547524,-0.682997118,-0.3982006,-0.477182382,-0.991636831,-0.794995964,-0.369180801,-0.726785714,-0.495464853,-0.590996785,-0.58761266,-0.935114504,-0.756244533,0.066974707,-0.830176355,-0.999417545,-0.746499777,-0.703631773,-0.804677661,-0.303289925,-0.287694974,-0.570502931
-0.511029832,-0.944604547,-0.916363636,0.012206573,-0.86588687,-0.645853346,-0.390203266,-0.461917634,-0.991572533,-0.768361582,-0.333814507,-0.7125,-0.462585034,-0.57170418,-0.556801509,-0.934351145,-0.739722033,0.041657642,-0.832789027,-0.999431752,-0.732449414,-0.684210526,-0.784527736,-0.255654558,-0.225303293,-0.570502931
-0.513315808,-0.946525776,-0.836363636,-0.062910798,-0.866779767,-0.652257445,-0.379540153,-0.45142312,-0.991978294,-0.759483454,-0.316492241,-0.7125,-0.450113379,-0.52926045,-0.560574303,-0.927735369,-0.741665857,0.044497389,-0.833442195,-0.999431752,-0.729283135,-0.691979025,-0.784527736,-0.287525703,-0.195840555,-0.558161061
-0.520173734,-0.947166186,-0.850909091,-0.087323944,-0.860529488,-0.646493756,-0.364878374,-0.466687868,-0.991868208,-0.776432607,-0.307109347,-0.696428571,-0.448979592,-0.534405145,-0.561517502,-0.929431722,-0.748469239,0.07116213,-0.83801437,-0.999488576,-0.739276703,-0.690425325,-0.785007496,-0.308773132,-0.173310225,-0.555075594
-0.541890502,-0.947006084,-0.858181818,-0.109859155,-0.857404348,-0.635606788,-0.390203266,-0.474956273,-0.99205818,-0.775625504,-0.297004691,-0.719642857,-0.47845805,-0.551125402,-0.576399078,-0.928753181,-0.739722033,0.06413496,-0.822991509,-0.999467267,-0.741057735,-0.702078073,-0.764797601,-0.295407814,-0.187175043,-0.527306387
-0.580752086,-0.941082293,-0.854545455,-0.070422535,-0.857404348,-0.660582773,-0.399533489,-0.500397519,-0.992338755,-0.778853914,-0.311439913,-0.733928571,-0.498866213,-0.558842444,-0.564347097,-0.931467345,-0.743123724,0.068370515,-0.82887002,-0.999460164,-0.741948251,-0.716838221,-0.768695652,-0.341672378,-0.220103986,-0.539648257
-0.571608184,-0.936439321,-0.923636364,-0.104225352,-0.8716907,-0.703490234,-0.412862379,-0.50898394,-0.992293454,-0.796610169,-0.354745579,-0.755357143,-0.535147392,-0.548553055,-0.58111507,-0.936895674,-0.796092915,-0.03419729,-0.835401698,-0.999502783,-0.768762677,-0.728490969,-0.803238381,-0.374914325,-0.258232236,-0.527306387
-0.540747514,-0.934197887,-0.912727273,0.023474178,-0.880173222,-0.690682037,-0.43952016,-0.504849738,-0.991917406,-0.768361582,-0.336701552,-0.760714286,-0.552154195,-0.48681672,-0.597044645,-0.939949109,-0.766449606,0.044497389,-0.821032005,-0.999524092,-0.756988077,-0.729267819,-0.7994003,-0.109664154,-0.223570191,-0.496451712
-0.540747514,-0.934197887,-0.869090909,0.169953052,-0.87794098,-0.665065642,-0.431522826,-0.487676896,-0.99124617,-0.778853914,-0.329483941,-0.748214286,-0.524943311,-0.476527331,-0.577342276,-0.936895674,-0.749441151,0.021971939,-0.824951012,-0.99954185,-0.75194182,-0.714507671,-0.789325337,-0.13605209,-0.178509532,-0.490280778
-0.538461538,-0.934998399,-0.865454545,0.190610329,-0.875262288,-0.682356708,-0.482172609,-0.503577675,-0.991807806,-0.786924939,-0.325875135,-0.760714286,-0.529478458,-0.538263666,-0.574617481,-0.934860051,-0.757216445,0.052920367,-0.851077727,-0.999371375,-0.755998615,-0.730821519,-0.819610195,-0.149417409,-0.19237435,-0.505708115
-0.547605441,-0.931476145,-0.876363636,0.1342723,-0.878833877,-0.689401217,-0.43952016,-0.506757831,-0.991587633,-0.797417272,-0.367737279,-0.757142857,-0.529478458,-0.536977492,-0.576399078,-0.937574215,-0.750413062,0.016388708,-0.836708034,-0.999346514,-0.763320635,-0.744804816,-0.806596702,0.039067855,-0.213171577,-0.471767973
-0.557892331,-0.928754403,-0.865454545,0.072300469,-0.88686995,-0.697086135,-0.442185938,-0.514390205,-0.991492647,-0.80306699,-0.392277156,-0.748214286,-0.553287982,-0.533118971,-0.594215049,-0.938422392,-0.749441151,-0.01311578,-0.839320705,-0.999424648,-0.769653193,-0.754903865,-0.813313343,-0.129540781,-0.308492201,-0.555075594
